Name,Address,Latitude,Longitude
ATM SHINGMARK 01,"KCN Bàu Xéo, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.953172,107.02497
ATM SHINGMARK 02,"KCN Bàu Xéo, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.951541,107.01262
ATM POUSUNG 08,"KCN Bàu Xéo, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.952845,106.99856
ATM POUSUNG 13,"KCN Bàu Xéo, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.952845,106.99856
ATM PGD Trảng Bom 02,"B4-B5 Khu nhà ở Bắc, Quốc lộ 1A, Thị trấn Trảng Bom, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.951541,107.01262
ATM PGD Trảng Bom,"B4-B5 Khu nhà ở Bắc, Quốc lộ 1A, Thị trấn Trảng Bom, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.951541,107.01262
ATM PGD Hố Nai 3,"Ấp Thanh Hóa, quốc lộ 1A, xã Hố Nai 3, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.961722,106.945076
ATM PGD Thủ Dầu Một,"Ô 31-32, block f, lô c4, khu nhà ở c2, c4 khu đô thị mới, Đường Đồng Khởi, Phường Hòa Phú, Thành phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam",10.97875,106.648674
ATM PGD Bình An,"Khu phố Nội Hóa 2, Phường Bình An, Thành phố Dĩ An, Tỉnh Bình Dương, Việt Nam",10.903354,106.79378
ATM PGD Bàu Bàng,"Khu đô thị Bàu Bàng, D1-5A, Ấp Đồng Sổ, Xã Lai Uyên, Huyện Bàu Bàng, tỉnh Bình Dương, Việt Nam",11.2409725,106.636856
ATM PGD Rạch Dừa,"213-215 Đường 30/04 Phường Nhất Thắng, Thành Phố Vũng tàu,Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",10.399841,107.10983
ATM CN Nguyễn Đình Chiểu,"Số 58 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, Việt Nam",10.789153,106.69774
ATM SaiGonRes Plaza,"79-81 đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, Việt Nam",10.815855,106.70529
ATM GiGa Mall,"240-242, Phạm Văn Đồng, Phường Bình Chánh, Thành phố Thủ Đức, Thành Phố Hồ Chí Minh, Việt Nam",10.828201,106.719864
ATM CN Hàng Xanh,"341 - 343, Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, Việt Nam",10.795882,106.700966
ATM CN Gia Lai,"182 Nguyễn Tất Thành, Phường Phù Đổng, Thành phố Pleiku, Tỉnh Gia Lai, Việt Nam",13.972591,108.01225
ATM CN Bình Thuận,"119 Trần Hưng Đạo, Phường Phú Thủy, Thành Phố Phan Thiết, Tỉnh Bình Thuận, Việt Nam",10.937929,108.10162
ATM CN Gia Định,"1119 Trần hưng Đạo, Phường 5, Quận 5, Thành Phố Hồ Chí Minh, Việt Nam",10.753252,106.67095
ATM PGD Gò Vấp,"871 Quang Trung, Phường 12, Quận Gò Vấp, Thành Phố Hồ Chí Minh, Việt Nam",10.843727,106.63884
ATM PGD Bình Thọ,"Lô LK1-4 Dự án Moonlight Residences 102 Đặng Văn Bi, phường Bình Thọ, Thành phố Thủ Đức, thành phố Hồ Chí Minh, Việt Nam",10.85064,106.76394
ATM PGD Quang Trung,"Tòa nhà CT2, chung cư Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Thành Phố Hà Nội, Việt Nam",20.968464,105.76648
ATM CN Hồ Gươm,"66 Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Thành Phố Hà Nội, Việt Nam",21.01451,105.81501
ATM PGD Hải Đăng,"Số 02, lô 22A, Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Thành Phố Hải Phòng, Việt Nam",20.84807,106.70476
ATM Công ty Sao Vàng 01,"22 Tĩnh lộ 360 khu An Tràng , Thị Trấn Trường Sơn, Huyện An Lão, Thành Phố Hải Phòng, Việt Nam",20.816238,106.59962
ATM CN Quảng Ninh,"9a-10a 25 Tháng 4, Hồng Gai, Thành phố Hạ Long, Quảng Ninh, Việt Nam",20.952223,107.07764
ATM CN Sóc Trăng,"179-179A Trần Hưng Đạo, Phường 3, Thành Phố Sóc Trăng, Tỉnh Sóc Trăng, Việt Nam",9.594821,105.9679
ATM PGD Vũng Áng,"Tổ dân phố Liên Giang, Phường Kỳ Long, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh, Việt Nam",18.024914,106.399994
ATM CN Vĩnh Long,"138 Phạm Thái Bường, Phường 4, Thành Phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",10.244344,105.97587
ATM CN Lâm Đồng,"1/23 Trần Phú, Phường 4, Thành Phố Đà Lạt, Tỉnh Lâm  Đồng, Việt Nam",11.93635,108.431854
ATM Resort Hoang Anh Đà Lạt,"Resort Hoàng Anh Đà Lạt 3 Nguyễn Du, Phường 3, Thành Phố Đà Lạt, Tỉnh Lâm  Đồng, Việt Nam",11.945662,108.45727
ATM CN Đồng Tháp,"13 Lý Thường Kiệt, Phường 2, Thành Phố Cao Lãnh, Tỉnh Đồng Tháp, Việt Nam",10.454537,105.63835
ATM CN Kiên Giang,"936-938 Ba Tháng Hai, Phường An Hòa, Thành Phố Rạch Giá, Tỉnh Kiên Giang, Việt Nam",9.971364,105.100975
ATM CN Huế,"41-43 Bến Nghé, Phường Phú Hộ, Thành phố Huế, Thành Phố Huế, Việt Nam",16.465605,107.59271
ATM CN Thanh Hóa,"Số 13, 14 Phan Chu Trinh, Phường Điện Biên, Thành Phố Thanh Hóa, Tỉnh Thanh Hóa, Việt Nam",19.811687,105.77715
ATM CN Bến Tre,"72b1 Đồng Khởi, phường Phú Khương, Thành phố Bến Tre, tỉnh Bến Tre, Việt Nam",10.247824,106.374466
ATM CN Kon Tum,"556a Trần Phú, Phường Quyết Thắng, Thành phố Kon Tum, tỉnh Kon Tum, Việt Nam",14.352571,108.00626
ATM CN Quảng Ngãi,"219- 221 Quang Trung, Phường Lê Hồng Phong, Thành phố Quảng Ngãi, Tỉnh Quảng Ngãi, Việt Nam",15.127678,108.799995
ATM CN Bình Định,"89 - 91 Mai Xuân Thưởng, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Tỉnh Bình Định, Việt Nam",13.775487,109.22316
ATM CTY Tân Phước,"Lô 25,Trung Tâm, KCN Phú Tài, P. Trần Quang Diệu, TP. Quy Nhơn, Tỉnh Bình Định, Việt Nam",13.776869,109.14474
ATM CN Lạng Sơn,"Số 408 Bà Triệu, Phường Vĩnh Trại, Thành phố Lạng Sơn, Tỉnh Lạng Sơn, Việt Nam",21.847286,106.76325
ATM CN Quảng Nam,"244 Lý Thường Kiệt, Phường Sơn Phong, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam",15.882785,108.32819
ATM CN Nam Định,"08 Nguyễn Du, Phường Nguyễn Du, Thành phố Nam Định, Tỉnh Nam Định",20.427736,106.17784
ATM CN Bình Phước,"672 Quốc lộ 14, Phường Tân Phú, Thành phố Đồng Xoài, Tỉnh Bình Phước, Việt Nam",11.532486,106.882996
ATM PGD Diễn Châu,"Thôn 3, xã Diễn Kỳ, Huyện Diễn Châu, Tỉnh Nghệ An, Việt Nam",19.022305,105.58647
ATM PGD Bình Điền,"Sảnh văn phòng chợ Bình Điền, Đại lộ Nguyễn Văn Linh, Khu Phố 6, Phường 7, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",10.699434,106.60687
ATM CN Bắc Giang,"772 Lê Lợi, Phường Dĩnh Kế, Thành phố Bắc Giang, Tỉnh Bắc Giang, Việt Nam",21.279984,106.21377
ATM CN Ninh Bình,"67 Lương Văn Tụy, phố Phúc Tân , phường Phúc Thành, Thành phố Ninh Bình, tỉnh Ninh Bình, Việt Nam",20.25623,105.96968
ATM CN Phú Yên,"355-357 Nguyễn Huệ, Phường 5, Thành phố Tuy Hòa, tỉnh Phú Yên, Việt Nam",13.093896,109.31146
ATM CN Quảng Bình,"352 Trần Hưng Đạo, Phường Nam Lý, Thành phố Đồng Hới, Tỉnh Quảng Bình, Việt Nam",17.46703,106.60577
ATM CN Tiền Giang,"260-262 Ấp Bắc, Phường 5, Thành phố Mỹ Tho, tỉnh Tiền Giang, Việt Nam",10.365514,106.356834
ATM PGD Lộc Hà,"22/12 Thôn Hồng Lạc, Xã Thạch Châu, Huyện Lộc Hà, Tỉnh Hà Tĩnh, Việt Nam",18.434593,105.892044
ATM Tô Ký,"557 Ðường Tô Ký, Phường Trung Mỹ Tây, Quận12, TP.HCM",10.859912,106.61723
ATM KCN Mỹ Phước,"Đường D17, KCN Mỹ Phước 1, TX. Bến Cát, Bình Dương",11.071338,106.66786
ATM CTY Việt Cường,"Ấp 1, Xã Nhựt Chánh, Huyện Bến Lức, Tỉnh Long An, Việt Nam",10.623037,106.474266
ATM PGD Phước Bình,"Tổ 5, ấp 2, Xã Phước Bình, Huyện Long Thành, Tỉnh Đồng Nai, Việt Nam",10.658859,107.037094
ATM PGD Tân Phong,"348C Nguyễn Ái Quốc, phường Tân Tiến, Thành Phố Biên Hòa, Tỉnh Đồng Nai",10.963081,106.83867
ATM ĐH Hutech,"475a Đường Điện Biên Phủ, Phường 25, quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.801907,106.714516
ATM CTY FULUH (1/2),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.614233,106.66255
ATM SƠN CÔNG NGHIỆP THÁI DƯƠNG - 01,"Lô A10 & A11 Đường N5, Khu công nghiệp nam Tân Uyên mở rộng, Phường Hội Nghĩa, Thành phố Tân Uyên, Tỉnh Bình Dương",11.103403,106.776535
ATM SƠN CÔNG NGHIỆP THÁI DƯƠNG - 02,"Lô A10 & A11 Đường N5, Khu công nghiệp nam Tân Uyên mở rộng, Phường Hội Nghĩa, Thành phố Tân Uyên, Tỉnh Bình Dương",11.103403,106.776535
ATM CN TÂN UYÊN,"Khu nhà ở Thương mại Hoàng Mai, Phường Uyên Hưng, Thành phố Tân Uyên, tỉnh Bình Dương, Việt Nam",11.094221,106.774506
ATM PGD THUẬN AN,"Đường tỉnh 743, Khu phố 1B, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương, Việt Nam",10.927918,106.74176
ATM PGD LÁI THIÊU,"66 Nguyễn Văn Tiết, Khu Phố Đông Tư, phường Lái Thiêu, Thành phố Thuận An, tỉnh Bình Dương, Việt Nam",10.915266,106.70763
ATM PGD BÙ ĐĂNG,"281 Quốc lộ 14, thị trấn Đức Phong, huyện Bù Đăng, tỉnh Bình Phước, Việt Nam",11.810749,107.23538
ATM PGD CHƠN THÀNH,"69 Đường 2 Tháng 4, Khu phố 3, Thị trấn Chơn Thành, Huyện Chơn Thành, Tỉnh Bình Phước",11.438829,106.61734
ATM CTY POWERKNIT POUSUNG,"Khu công nghiệp Bàu Xéo, huyện Trảng Bom, tỉnh Đồng Nai, Việt Nam",10.958135,107.027626
ATM PGD ĐÔNG HÒA,"Số 12 Ấp Bàu Cá , Xã Trung Hòa, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",10.943153,107.06734
ATM CTY TNHH LUTHAI TÂN CHÂU,"Cụm công nghiệp Tân Hội 1, Xã Tân Hội, Huyện Tân Châu, TỉnhTây Ninh, Việt Nam",11.646481,106.18603
ATM PGD TÂN CHÂU,"105-107 Trần Văn Trà, thị trấn Tân Châu, huyện Tân Châu, tỉnh Tây Ninh, Việt Nam",11.554492,106.16192
ATM CTY TNHH VẬT LIỆU MỸ THUẬT PHƯỢNG HOÀNG VN,"Lô 107-108 KCX Linh Trung 3, Phường An Tịnh, Thị xã Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",11.013431,106.39452
ATM CTY TNHH KENRIES VIỆT NAM,"Đường D10 KCN Thành Thành Công, Phường An Hòa, Thị xã Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",11.021049,106.31925
ATM PGD LỤC NAM,"16 Phố Thanh Xuân, thị trấn Đồi Ngô, huyện Lục Nam, tỉnh Bắc Giang, Việt Nam",21.299473,106.384186
ATM PGD TÂN YÊN,"Lô D3 Cao Kỳ Vân, tt. Cao Thượng, Huyện Tân Yên, Tỉnh Bắc Giang, Việt Nam",21.28763,106.19247
ATM PGD VIỆT YÊN,"Thôn vàng, thị trấn Bích Động, Huyện Việt Yên, tỉnh Bắc Giang, Việt Nam",21.28096,106.10811
ATM CN BẮC KẠN,"35 Trường Chinh, tổ 5, phường Phùng Chí Kiên, Bắc Kạn, tỉnh Bắc Kạn, Việt Nam",22.142002,105.83322
ATM PGD LÝ THƯỜNG KIỆT,"179a-181a Nam Kỳ Khởi Nghĩa, Phường 3, Thành phố Vũng Tầu, tỉnh Bà Rịa - Vũng Tàu, Việt Nam",10.350613,107.08613
ATM GRAND ART,"Đường D 17, KCN Mỹ Phước 1, Thị xã Bến Cát, Tỉnh Bình Dương, Việt Nam",11.118476,106.600845
ATM CTY SAO VÀNG THÁI XUYÊN,"Cụm Công nghiệp Mỹ Xuyên, xã Thái Xuyên, huyện Thái Thụy, tỉnh Thái Bình, Việt Nam",20.491434,106.54183
ATM PGD TIỀN HẢI,"38 Phố Hùng Thắng, Tổ Dân Phố Hùng Thắng, thị trấn Tiền Hải, huyện Tiền Hải, tỉnh Thái Bình, Việt Nam",20.400917,106.4995
ATM CÔNG TY TNHH XHL,"Cụm công nghiệp minh lãng, xã Minh Lãng, huyện Vũ Thư, tỉnh Thái Bình, Việt Nam",20.482195,106.26659
ATM PGD PHỔ YÊN,"17, Tổ dân phố 6, Phường Ba Hàng, Thành phố Phổ Yên, Tỉnh Thái Nguyên",21.413668,105.87273
ATM PGD PHÚ BÌNH,"tổ 1, thị trấn Hương Sơn, huyện Phú Bình, tỉnh Thái Nguyên, Việt Nam",21.460976,105.98468
ATM CN TUYÊN QUANG,"69 Hà Huy Tập, phường Phan Thiết, Thành phố Tuyên Quang, tỉnh Tuyên Quang, Việt Nam",21.817213,105.20514
ATM PGD LẬP THẠCH,"Tỉnh lộ 307, Khu vực Trẻ Gắp , thị trấn Lập Thạch, huyện Lập Thạch, tỉnh Vĩnh Phúc, Việt Nam",21.418222,105.45514
ATM PGD PHÚC YÊN,"01 Sóc Sơn, Phường Trưng Trắc, Thành phố Phúc Yên, tỉnh Vĩnh Phúc, Việt Nam",21.237957,105.70704
ATM CN YÊN BÁI,"738 Điện Biên, Minh Tân, Thành phố Yên Bái, tỉnh Yên Bái, Việt Nam",21.714762,104.90269
ATM PGD ĐÔ LƯƠNG,"khu đô thị Vườn xanh, khối 4, thị trấn Đô Lương, huyện Đô Lương, tỉnh Nghệ An, Việt Nam",18.892096,105.308
ATM PGD BẮC NGHỆ AN,"Khối Bắc Mỹ Phường Quỳnh Thiện, Thị xã Hoàng Mai, Tỉnh Nghệ An, Việt Nam",19.257996,105.71274
ATM PGD NINH SƠN,"231 Lê Duẩn, thị trấn Tân Sơn, huyện Ninh Sơn, tỉnh Ninh Thuận, Việt Nam",11.779479,108.779655
ATM PGD THỐT NỐT,"161 Quốc lộ 91, Khu vực Long Thạnh 1, phường Thốt Nốt, quận Thốt Nốt, thành phố Cần Thơ, Việt Nam",10.265529,105.54159
ATM PGD NGỌC HỒI,"843 Hùng Vương, Tổ dân phố 2, Thị trấn Plei Cần, Huyện Ngọc Hồi, Tỉnh Kon Tum, Việt Nam",14.70718,107.691154
ATM PGD BẢO LỘC,"40 Đường Hà Giang, Phường Lộc Sơn, Thành phố Bảo Lộc, Tỉnh Lâm Đồng, Việt Nam",11.542364,107.81695
ATM PGD DI LINH,"749 Đường Hùng Vương, thị trấn Di Linh, huyện Di Linh, Tỉnh Lâm Đồng, Việt Nam",11.5907955,108.07857
ATM PGD BẮC AN KHÁNH,"Tòa nhà 101 Khu chung cư, Khu đô thị Splendora, Bắc An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",21.016645,105.724205
ATM PHÒNG VÉ VJA CÔNG TRƯỜNG QUỐC TẾ,"8 Bis Công Trường Quốc Tế, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",10.782562,106.696465
ATM PGD CHỢ LỚN,"454-456 Đường Hồng Bàng, phường 16, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",10.754318,106.64319
ATM PGD HIỆP THÀNH,"184 Đường Nguyễn Ảnh Thủ, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.877042,106.64298
ATM PGD THÁC MƠ,"Đường Nguyễn Tất Thành, Khu Phố 5, phường Long Phước, thị xã Phước Long, tỉnh Bình Phước, Việt Nam",11.827973,106.973495
ATM PGD THUẬN THÀNH,"LK13-1 & LK13-2 khu nhà ở tổng hợp thị trấn Hồ, huyện Thuận Thành, tỉnh Bắc Ninh, Việt Nam",21.056854,106.09047
ATM CN CAO BẰNG,"40 Kim Đồng, phường Hợp Giang, Thành phố Cao Bằng, tỉnh Cao Bằng, Việt Nam",22.663074,106.25996
ATM PGD TRUNG TÂM,"100 Hoàng Văn Thụ, Phường Vạn Thắng, Thành phố Nha Trang, tỉnh Khánh Hòa, Việt Nam",12.25299,109.18726
ATM PGD BA TRI,"34 Đường 19/5, Khu phố 2, Ba Tri, huyện Ba Tri, tỉnh Bến Tre, Việt Nam",10.042536,106.596664
ATM CTY Y J VINA,"ấp nghĩa Huấn, xã Mỹ Thạnh, huyện Giồng Trôm, tỉnh Bến Tre, Việt Nam",10.225153,106.43009
ATM CTY VIỆT VƯƠNG 3,"Ấp Tân Long II, CCN Tân Thành Bình, Tân Thành Bình, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre, Việt Nam",10.207664,106.3232
ATM PGD MỎ CÀY BẮC,"67 Tỉnh lộ 882, Khu phố Phước Hậu, Thị trấn Phước Mỹ Trung, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre, Việt Nam",10.194708,106.27132
ATM PGD DUY MINH,"Trung Tâm Thương Mại Thạnh Phú, 411/1 Khu phố 1, tt. Thạnh Phú, Huyện Thạnh Phú, Tỉnh Bến Tre, Việt Nam",9.951536,106.52125
ATM PGD TẮC VÂN,"666 Quốc lộ 1A, xã Tắc Vân, Thành phố Cà Mau, tỉnh Cà Mau, Việt Nam",9.174805,105.16542
ATM CTY VINATEX - NHÀ MÁY CẦN THƠ,"Trung tâm thương mại Huyện Vĩnh Thạnh, Ấp Vĩnh Tiến, tt Vĩnh Thạnh, Huyện Vĩnh Thạnh, Thành phố Cần Thơ, Việt Nam",10.226366,105.3961
ATM CTY Nghị Phong 2,"KCN Trần Quốc Toản, phường 11, TP. Cao Lãnh, Tỉnh Đồng Tháp, Việt Nam",10.502305,105.56611
ATM PGD SA ĐÉC,"A08-10 Đường Hùng Vương, Khóm 1, Phường 2, Thành phố Sa Đéc, tỉnh Đồng Tháp, Việt Nam",10.288922,105.7671
ATM PGD THÁP MƯỜI,"118 Đường Hùng Vương, Khóm 4, tt. Mỹ An, Huyện Tháp Mười, Tỉnh Đồng Tháp, Việt Nam",10.519898,105.84188
ATM CN HẬU GIANG,"100-100A-100B Nguyễn Thái Học, Phường 1, Thành phố Vị Thanh, tỉnh Hậu Giang, Việt Nam",9.778083,105.466095
ATM CTY JIA ZHI 2,"Tòa nhà điều hành Cụm Công Nghiệp - Tiểu Thủ Công Nghiệp Phường 7, Thành phố Vị Thanh, tỉnh Hậu Giang, Việt Nam",9.753597,105.417175
ATM CTY VINATEX - NHÀ MÁY KIÊN GIANG,"Ngã 3 Lộ Quẹo, ấp An Hòa, xã Định An, huyện Gò Quao, Tỉnh Kiên Giang, Việt Nam",9.74726,105.31313
ATM PGD TÂY SÀI GÒN,"258 Đường Vành Đai Trong, phường Bình Trị Đông B, quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.750918,106.61543
ATM PGD CỦ CHI,"35-37 Tỉnh lộ 8, Khu phố 1, thị trấn Củ Chi, huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",10.983638,106.57513
ATM PGD NGUYỄN HỮU THỌ,"43-45 Khu dân cư Phú Long, Phân khu số 5, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",10.709022,106.70978
ATM PHÒNG VÉ VJA TTTM MENAS,"60A Trường Sơn, quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.813025,106.66576
ATM TTTM MENAS MALL - VJ PLAZA,"60A Trường Sơn, quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.813025,106.66576
ATM BỆNH VIỆN SHINGMARK,"Phường Long Bình Tân, Thành phố Biên Hòa, Tỉnh Đồng Nai, Việt Nam",10.901244,106.85267
ATM PGD ĐĂK BLA,"931 Phạm Văn Đồng, phường Trần Hưng Đạo, Thành phố Kon Tum, tỉnh Kon Tum, Việt Nam",14.295372,107.99538
ATM PGD An Khê,"Số 1063 Quang Trung, Phường An Phú, Thị xã An Khê, Tỉnh Gia Lai",13.960023,108.63978
ATM PGD Chư Sê,"807B Hùng Vương, thị trấn Chư Sê, Huyện Chư Sê, Tỉnh Gia Lai",13.698425,108.07492
ATM Trung đoàn 66,"Xã Ea H'leo, Huyện Ea H'Leo, Tỉnh Đắk Lắk",13.31936,108.071724
ATM PGD VĂN GIANG,"137 phố Văn Giang, thị trấn Văn Giang, tỉnh Hưng Yên, Việt Nam",20.939444,105.92593
ATM CN LAI CHÂU,"61 Đại lộ Lê Lợi, Tổ 10, Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu, Việt Nam",22.392895,103.47507
ATM PGD HỮU LŨNG,"Số 10A Chi Lăng, Khu An Ninh, tt. Hữu Lũng, Huyện Hữu Lũng, Tỉnh Lạng Sơn, Việt Nam",21.506287,106.34435
ATM PGD ĐOAN HÙNG,"598 Đồng Tâm, thị trấn Đoan Hùng, huyện Đoan Hùng, tỉnh Phú Thọ, Việt Nam",21.624638,105.18494
ATM PGD CẨM PHẢ,"402 Trần Phú, Thành phố Cẩm Phả, tỉnh Quảng Ninh, Việt Nam",21.010023,107.26932
ATM KHÁCH SẠN HOÀNG GIA,"Hạ Long, phường Bãi Cháy, Thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam",20.95326,107.04478
ATM PGD PHÙ YÊN,"Bản phố xã Huy bắc, KĐT 2/9 Phù Yên, Huyện Phù Yên, Tỉnh Sơn La, Việt Nam",21.25493,104.606316
ATM CTY TNHH PS VINA,"Khu công nghiệp Gia Lễ, Xã Đông Xuân, Huyện Đông Hưng, Tỉnh Thái Bình, Việt Nam",20.503223,106.35668
ATM NHÀ MÁY SAO VÀNG QUỲNH PHỤ 01,"Cụm Công Nghiệp, Quỳnh Côi, Xã Quỳnh Mỹ, Huyện Quỳnh Phụ, Tỉnh Thái Bình, Việt Nam",20.645836,106.32522
ATM NHÀ MÁY SAO VÀNG QUỲNH PHỤ 02,"Cụm Công Nghiệp, Quỳnh Côi, Xã Quỳnh Mỹ, Huyện Quỳnh Phụ, Tỉnh Thái Bình, Việt Nam",20.645836,106.32522
ATM PGD ĐỨC LINH,"15a Tỉnh Lộ 766, Thôn 4, Xã Đức Hạnh, Huyện Đức Linh, Tỉnh Bình Thuận, Việt Nam",11.145743,107.50454
ATM PGD HÀM THUẬN NAM,"Lập Hòa, thị trấn Thuận Nam, huyện Hàm Thuận Nam, tỉnh Bình Thuận, Việt Nam",10.840835,107.85987
ATM TTTM LOTTE PHAN THIẾT,"Khu dân cư Hùng Vương 1, Phường Phú Thủy, Thành phố Phan Thiết, tỉnh Bình Thuận, Việt Nam",10.938028,108.11649
ATM PGD PHAN RÍ,"167 Thống Nhất, Khu phố 6, Thị trấn Phan Rí Cửa, Huyện Tuy Phong, Tỉnh Bình Thuận, Việt Nam",11.175014,108.56497
ATM FORMOSA HÀ TĨNH,"Công ty Formosa Thôn Liên Giang, Phường Kỳ Long, Thị xã Kỳ Anh, tỉnh Hà Tĩnh, Việt Nam",18.029583,106.404076
ATM PGD CAM RANH,"109 Đại lộ Hùng Vương, phường Cam Lợi, Thành phố Cam Ranh, tỉnh Khánh Hòa, Việt Nam",11.916933,109.14323
ATM CTY TNHH LIÊN DOANH HOA VIỆT,"Số 18, Đường 2, Giãn Dân, Phường Long Thạnh Mỹ, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh, Việt Nam",10.841163,106.82504
ATM CTY CP COLUSA MILIKET,"1230 Kha Vạn Cân, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.861815,106.761154
ATM TRUNG TÂM ĐÀO TẠO NGUỒN NHÂN LỰC CHẤT LƯỢNG CAO (HUTECH),"Khu Công nghệ cao, Phường Hiệp Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.855567,106.78511
ATM CTY FULUH (2/2),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
PGD Từ Sơn,"Tòa nhà Long Phương, Đông Ngàn, Từ Sơn, Bac Ninh Province, Vietnam",21.116098,105.95534
ATM CN ĐIỆN BIÊN,"822 Đường Võ Nguyên Giáp, phường Tân Thanh, Thành phố Điện Biên Phủ, tỉnh Điện Biên, Việt Nam",21.394821,103.01786
ATM PGD DUY TIÊN,"650 Nguyễn Hữu Tiến, Phường Duy Minh, Thị xã Duy Tiên, Tỉnh Hà Nam, Việt Nam",20.643118,105.92198
ATM PGD THÀNH ĐÔNG,"22 Quang Trung, phường Quang Trung, Thành phố Hải Dương, tỉnh Hải Dương, Việt Nam",20.939621,106.333664
ATM PGD ĐIỆN BIÊN PHỦ,"199 Điện Biên Phủ, phường Bình Hàn, Thành phố Hải Dương, tỉnh Hải Dương, Việt Nam",20.94159,106.32117
ATM NHÀ MÁY SAO VÀNG NINH GIANG,"Khu 3, Thị trấn Ninh Giang, huyện Ninh Giang, tỉnh Hải Dương, Việt Nam",20.73128,106.40037
ATM Nhà Máy Liên Dinh 2,"KM số 9 đường Phạm Văn Ðồng, Phường Hải Thành, Quận Dương Kinh, Thành Phố Hải Phòng, Việt Nam",20.794285,106.7204
ATM PGD Thạnh Phú,"459A tỉnh lộ 768, ấp 1 xã Thạnh Phú, Huyện Vĩnh Cửu, Tỉnh Đồng Nai , Việt Nam",11.006763,106.82318
ATM Công ty Sao Vàng 02,"22 Tĩnh lộ 360 khu An Tràng , Thị Trấn Trường Sơn, Huyện An Lão, Thành Phố Hải Phòng, Việt Nam",20.81104,106.5923
ATM CTY FULUH (1/3),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
ATM CTY FULUH (2/3),"Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An, Việt Nam",10.622741,106.65861
ATM KDC SWANBAY 01,"Xã Đại Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",10.735753,106.83114
ATM KDC SWANBAY 02,"Xã Đại Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",10.735753,106.83114
ATM CÔNG TY HWASEUNG VINA,"Khu công nghiệp Nhơn Trạch 1, xã Phú Hội, huyện Nhơn Trạch, tỉnh Đồng Nai, Việt Nam",10.731791,106.91694
ATM KCN TÂN PHÚ 02,"Lô 3 KCN Tân Phú, Thị trấn Tân Phú, Huyện Tân Phú, Tỉnh Đồng Nai, Việt Nam",11.271572,107.426155
